date,country,vaccinated_once,vaccinated_fully
2021-12-07,Ethiopia,8774383,1452584
2021-12-07,Fiji,655857,589377
2021-12-07,Finland,4307917,4060972
2021-12-07,France,52233758,47642069
2021-12-07,Gabon,186639,142082
2021-12-07,Gambia,239974,226037
2021-12-07,Georgia,1235785,1028797
2021-12-07,Germany,60141205,57604064
2021-12-07,Ghana,2651463,842225
2021-12-07,Greece,7175505,6694451
2021-12-07,Grenada,40561,34593
2021-12-07,Guatemala,6155598,4242924
2021-12-07,Guinea,1680365,813477
2021-12-07,Guinea-Bissau,368424,20202
2021-12-07,Guyana,404122,283505
2021-12-07,Haiti,118222,66888
2021-12-07,Honduras,4927085,3891577
2021-12-07,Hungary,6166840,5874429
2021-12-07,Iceland,286323,281841
2021-12-07,India,805404596,486557623
2021-12-07,Indonesia,143291352,99825444
2021-12-07,Iran,58094169,48149791
2021-12-07,Iraq,7691071,4858405
2021-12-07,Ireland,3871805,3807957
2021-12-07,Israel,6386776,5787615
2021-12-07,Italy,47487278,44206939
2021-12-07,Jamaica,686096,526371
2021-12-07,Japan,99970412,97777207
2021-12-07,Jordan,4196889,3793423
2021-12-07,Kazakhstan,8795168,8203255
2021-12-07,Kenya,5078363,3055726
2021-12-07,Kiribati,59492,22675
2021-12-07,Kosovo,862340,767742
2021-12-07,Kuwait,3304574,3165385
2021-12-07,Kyrgyzstan,1146191,922951
2021-12-07,Laos,3744740,3099003
2021-12-07,Latvia,1286969,1217011
2021-12-07,Lebanon,1970474,1722499
2021-12-07,Lesotho,581857,572287
2021-12-07,Liberia,506647,476276
2021-12-07,Libya,1737773,700473
2021-12-07,Liechtenstein,25845,25266
2021-12-07,Lithuania,1883152,1796146
2021-12-07,Luxembourg,451558,429705
2021-12-07,Madagascar,589003,541160
2021-12-07,Malawi,1209064,620710
2021-12-07,Malaysia,25901728,25483309
2021-12-07,Maldives,396066,365046
2021-12-07,Mali,798505,320681
2021-12-07,Malta,436486,433265
2021-12-07,Mauritania,1088628,694029
2021-12-07,Mauritius,916524,914936
2021-12-07,Mexico,78268776,65422436
2021-12-07,Moldova,989897,948952
2021-12-07,Monaco,26672,23308
2021-12-07,Mongolia,2261816,2153968
2021-12-07,Montenegro,277934,260679
2021-12-07,Morocco,24529352,22802956
2021-12-07,Mozambique,6685501,4114267
2021-12-07,Namibia,366698,307891
2021-12-07,Nepal,10431659,8725785
2021-12-07,Netherlands,13274623,12772625
2021-12-07,New Zealand,3935898,3711379
2021-12-07,Nicaragua,4053890,2322298
2021-12-07,Niger,507223,464413
2021-12-07,Nigeria,7131832,3785359
2021-12-07,North Macedonia,828770,794666
2021-12-07,Norway,4251746,3864421
2021-12-07,Oman,3089635,2733021
2021-12-07,Pakistan,82224088,53031529
2021-12-07,Panama,3012554,2439271
2021-12-07,Papua New Guinea,269366,197800
2021-12-07,Paraguay,3395632,2703605
2021-12-07,Peru,23045603,19361009
2021-12-07,Philippines,56110301,38699023
2021-12-07,Poland,21022140,20562999
2021-12-07,Portugal,9053901,9011368
2021-12-07,Qatar,2360308,2218292
2021-12-07,Romania,5478579,7559544
2021-12-07,Russia,68551654,59156207
2021-12-07,Rwanda,5987745,3452598
2021-12-07,Saint Kitts and Nevis,26851,24997
2021-12-07,Saint Lucia,54833,47342
2021-12-07,Saint Vincent and the Grenadines,31993,23908
2021-12-07,Samoa,139865,108864
2021-12-07,San Marino,21768,21580
2021-12-07,Sao Tome and Principe,85356,47349
2021-12-07,Saudi Arabia,24718878,22684981
2021-12-07,Senegal,1328153,930046
2021-12-07,Serbia,3280630,3150067
2021-12-07,Seychelles,81937,77951
2021-12-07,Sierra Leone,703231,361089
2021-12-07,Singapore,4744632,4744632
2021-12-07,Slovakia,2670833,2360643
2021-12-07,Slovenia,1236298,1161738
2021-12-07,Solomon Islands,161521,46525
2021-12-07,Somalia,589128,564612
2021-12-07,South Africa,18053081,15104933
2021-12-07,South Korea,42810586,41493191
2021-12-07,South Sudan,219733,172441
2021-12-07,Spain,38447301,37677168
2021-12-07,Sri Lanka,15947255,13770028
2021-12-07,Sudan,1154253,581846
2021-12-07,Suriname,258856,222122
2021-12-07,Sweden,7625326,7216570
2021-12-07,Switzerland,5890059,5739731
2021-12-07,Syria,890837,739210
2021-12-07,Taiwan,18338424,14546859
2021-12-07,Tajikistan,3118206,2592830
2021-12-07,Tanzania,1592897,1078102
2021-12-07,Thailand,49223323,42473758
2021-12-07,Timor-Leste,652294,489709
2021-12-07,Togo,1281856,649079
2021-12-07,Trinidad and Tobago,695129,650050
2021-12-07,Tunisia,6213822,5275808
2021-12-07,Turkey,56422378,50740424
2021-12-07,USA,238288790,199865251
2021-12-07,Uganda,3838439,912983
2021-12-07,Ukraine,13905431,12062913
2021-12-07,United Arab Emirates,9890357,8974510
2021-12-07,United Kingdom,51161757,46610800
2021-12-07,Uruguay,2754582,2661542
2021-12-07,Uzbekistan,17987159,5882086
2021-12-07,Vanuatu,96141,45349
2021-12-07,Venezuela,16415684,9858581
2021-12-07,Vietnam,73899767,53224715
2021-12-07,West Bank and Gaza,2020110,1403992
2021-12-07,Yemen,556652,366587
2021-12-07,Zambia,806611,747604
2021-12-07,Zimbabwe,3897441,2910951
2021-12-08,Afghanistan,4397449,3566192
2021-12-08,Albania,1092316,982658
2021-12-08,Algeria,6875003,5391232
2021-12-08,Andorra,56095,50333
2021-12-08,Angola,6737721,3280340
2021-12-08,Antigua and Barbuda,61420,57345
2021-12-08,Argentina,37157341,30636165
2021-12-08,Armenia,835816,516989
2021-12-08,Australia,20161524,19149409
2021-12-08,Austria,6445667,6116636
2021-12-08,Azerbaijan,5107205,4601258
2021-12-08,Bahamas,151709,138266
2021-12-08,Bahrain,1191497,1163885
2021-12-08,Bangladesh,65484710,39653764
2021-12-08,Barbados,154226,138857
2021-12-08,Belarus,3812391,2865546
2021-12-08,Belgium,8865871,8735421
2021-12-08,Belize,228517,195230
2021-12-08,Benin,774881,652351
2021-12-08,Bhutan,589482,564611
2021-12-08,Bolivia,5178968,4291586
2021-12-08,Bosnia and Herzegovina,833233,720631
2021-12-08,Botswana,921104,508980
2021-12-08,Brazil,164800426,138249795
2021-12-08,Brunei,404623,362306
2021-12-08,Bulgaria,1904143,1821897
2021-12-08,Burkina Faso,442769,323767
2021-12-08,Burma,16849172,11858598
2021-12-08,Burundi,1834,1000
2021-12-08,Cabo Verde,299770,250238
2021-12-08,Cambodia,14189643,13521649
2021-12-08,Cameroon,793725,613607
2021-12-08,Canada,30951452,29157343
2021-12-08,Central African Republic,375096,334906
2021-12-08,Chad,198522,76504
2021-12-08,Chile,16935787,16271739
2021-12-08,China,1225000000,1125000000
2021-12-08,Colombia,38974456,25649090
2021-12-08,Comoros,281946,241310
2021-12-08,Congo (Brazzaville),521700,129711
2021-12-08,Congo (Kinshasa),162994,68345
2021-12-08,Costa Rica,3904671,3278289
2021-12-08,Cote d'Ivoire,3120320,1408460
2021-12-08,Croatia,2217755,2009860
2021-12-08,Cuba,10207648,9331520
2021-12-08,Cyprus,631421,590288
2021-12-08,Czechia,6723521,6448825
2021-12-08,Denmark,4628985,4483915
2021-12-08,Djibouti,78388,26087
2021-12-08,Dominica,28898,26876
2021-12-08,Dominican Republic,6901796,5639648
2021-12-08,Ecuador,13915757,11760574
2021-12-08,Egypt,27979218,16827971
2021-12-08,El Salvador,4448067,4099822
2021-12-08,Equatorial Guinea,247933,198691
2021-12-08,Estonia,832233,797303
2021-12-08,Eswatini,302675,282886
2021-12-08,Ethiopia,8833591,1452584
2021-12-08,Fiji,655857,589377
2021-12-08,Finland,4307917,4060972
2021-12-08,France,52258097,47737186
2021-12-08,Gabon,186639,142082
2021-12-08,Gambia,239974,226037
2021-12-08,Georgia,1243023,1033455
2021-12-08,Germany,60231951,57687445
2021-12-08,Ghana,2651463,842225
2021-12-08,Greece,7187978,6710304
2021-12-08,Grenada,40561,34593
2021-12-08,Guatemala,6181690,4267692
2021-12-08,Guinea,1680365,813477
2021-12-08,Guinea-Bissau,368424,20202
2021-12-08,Guyana,404122,283505
2021-12-08,Haiti,118222,66888
2021-12-08,Honduras,4927085,3891577
2021-12-08,Hungary,6171489,5878951
2021-12-08,Iceland,286323,281841
2021-12-08,India,807755550,492119528
2021-12-08,Indonesia,143794042,100459272
2021-12-08,Iran,58094169,48149791
2021-12-08,Iraq,7880958,5028072
2021-12-08,Ireland,3872602,3809341
2021-12-08,Israel,6391706,5788765
2021-12-08,Italy,47511179,44214979
2021-12-08,Jamaica,688311,528705
2021-12-08,Japan,100017298,97893742
2021-12-08,Jordan,4205348,3800072
2021-12-08,Kazakhstan,8808127,8223795
2021-12-08,Kenya,5156080,3117034
2021-12-08,Kiribati,59492,22675
2021-12-08,Kosovo,864550,768814
2021-12-08,Kuwait,3304574,3165385
2021-12-08,Kyrgyzstan,1152114,928399
2021-12-08,Laos,3744740,3099003
2021-12-08,Latvia,1288724,1221131
2021-12-08,Lebanon,1983881,1728940
2021-12-08,Lesotho,626669,618414
2021-12-08,Liberia,605468,575654
2021-12-08,Libya,1737773,700473
2021-12-08,Liechtenstein,25859,25269
2021-12-08,Lithuania,1885228,1798356
2021-12-08,Luxembourg,452266,429705
2021-12-08,Madagascar,589003,541160
2021-12-08,Malawi,1218720,622676
2021-12-08,Malaysia,25906728,25489971
2021-12-08,Maldives,396066,365046
2021-12-08,Mali,822145,320681
2021-12-08,Malta,436574,433427
2021-12-08,Mauritania,1097581,697886
2021-12-08,Mauritius,916524,914936
2021-12-08,Mexico,78816099,65543077
2021-12-08,Moldova,989897,951124
2021-12-08,Monaco,26672,23308
2021-12-08,Mongolia,2262343,2155006
2021-12-08,Montenegro,278394,261405
2021-12-08,Morocco,24547579,22844707
2021-12-08,Mozambique,6685501,4114267
2021-12-08,Namibia,366698,307891
2021-12-08,Nepal,10431659,8725785
2021-12-08,Netherlands,13274623,12772625
2021-12-08,New Zealand,3939719,3720799
2021-12-08,Nicaragua,4338241,2496997
2021-12-08,Niger,507223,464413
2021-12-08,Nigeria,7131832,3785359
2021-12-08,North Macedonia,828770,794666
2021-12-08,Norway,4254366,3870108
2021-12-08,Oman,3089635,2733021
2021-12-08,Pakistan,83180958,54556748
2021-12-08,Panama,3013243,2440525
2021-12-08,Papua New Guinea,269366,197800
2021-12-08,Paraguay,3395632,2703605
2021-12-08,Peru,23087394,19429048
2021-12-08,Philippines,56110301,39560598
2021-12-08,Poland,21081218,20608833
2021-12-08,Portugal,9053901,9015300
2021-12-08,Qatar,2360308,2218292
2021-12-08,Romania,5478579,7575337
2021-12-08,Russia,68774204,59561710
2021-12-08,Rwanda,5987745,3452598
2021-12-08,Saint Kitts and Nevis,27350,25122
2021-12-08,Saint Lucia,54930,47440
2021-12-08,Saint Vincent and the Grenadines,31993,23908
2021-12-08,Samoa,139865,108864
2021-12-08,San Marino,21768,21580
2021-12-08,Sao Tome and Principe,85356,47349
2021-12-08,Saudi Arabia,24736637,22715883
2021-12-08,Senegal,1328153,930046
2021-12-08,Serbia,3282950,3153923
2021-12-08,Seychelles,81937,77951
2021-12-08,Sierra Leone,747044,385232
2021-12-08,Singapore,4744632,4744632
2021-12-08,Slovakia,2673719,2362944
2021-12-08,Slovenia,1236986,1164034
2021-12-08,Solomon Islands,161521,46525
2021-12-08,Somalia,589128,564612
2021-12-08,South Africa,18157324,15182986
2021-12-08,South Korea,42857050,41545385
2021-12-08,South Sudan,219733,172441
2021-12-08,Spain,38465787,37684831
2021-12-08,Sri Lanka,15948495,13771693
2021-12-08,Sudan,2782463,1234386
2021-12-08,Suriname,259208,222956
2021-12-08,Sweden,7625326,7216570
2021-12-08,Switzerland,5895155,5745241
2021-12-08,Syria,890837,739210
2021-12-08,Taiwan,18355174,14716533
2021-12-08,Tajikistan,3118206,2592830
2021-12-08,Tanzania,1592897,1078102
2021-12-08,Thailand,49223323,42473758
2021-12-08,Timor-Leste,652294,489709
2021-12-08,Togo,1281856,649079
2021-12-08,Trinidad and Tobago,696107,651135
2021-12-08,Tunisia,6228209,5291788
2021-12-08,Turkey,56445351,50780761
2021-12-08,USA,238687696,200192230
2021-12-08,Uganda,3838439,912983
2021-12-08,Ukraine,13974698,12172442
2021-12-08,United Arab Emirates,9890357,8982422
2021-12-08,United Kingdom,51183457,46640237
2021-12-08,Uruguay,2754823,2662615
2021-12-08,Uzbekistan,18056727,5882086
2021-12-08,Vanuatu,96141,45349
2021-12-08,Venezuela,16415684,9858581
2021-12-08,Vietnam,74039917,53224715
2021-12-08,West Bank and Gaza,2020110,1403992
2021-12-08,Yemen,556652,366587
2021-12-08,Zambia,806611,788134
2021-12-08,Zimbabwe,3908712,2926134
2021-12-09,Afghanistan,4397449,3566192
2021-12-09,Albania,1092316,982658
2021-12-09,Algeria,6875003,5391232
2021-12-09,Andorra,56095,50333
2021-12-09,Angola,7003795,3315757
2021-12-09,Antigua and Barbuda,61420,57345
2021-12-09,Argentina,37157341,30636165
2021-12-09,Armenia,835816,516989
2021-12-09,Australia,20180465,19196983
2021-12-09,Austria,6454782,6137804
2021-12-09,Azerbaijan,5110938,4605616
2021-12-09,Bahamas,151709,138266
2021-12-09,Bahrain,1191857,1164525
2021-12-09,Bangladesh,65835395,40739751
2021-12-09,Barbados,154334,139285
2021-12-09,Belarus,3812391,2865546
2021-12-09,Belgium,8868134,8739056
2021-12-09,Belize,228517,195230
2021-12-09,Benin,1087430,877113
2021-12-09,Bhutan,589482,564611
2021-12-09,Bolivia,5193697,4316051
2021-12-09,Bosnia and Herzegovina,833233,720631
2021-12-09,Botswana,955135,528046
2021-12-09,Brazil,164914808,138924356
2021-12-09,Brunei,404707,367276
2021-12-09,Bulgaria,1904143,1828842
2021-12-09,Burkina Faso,442769,323767
2021-12-09,Burma,16849172,11858598
2021-12-09,Burundi,2259,1472
2021-12-09,Cabo Verde,299770,250238
2021-12-09,Cambodia,14194474,13533887
2021-12-09,Cameroon,793725,613607
2021-12-09,Canada,31009581,29168167
2021-12-09,Central African Republic,375096,334906
2021-12-09,Chad,198522,76504
2021-12-09,Chile,16975519,16295541
2021-12-09,China,1225000000,1125000000
2021-12-09,Colombia,39203676,25863264
2021-12-09,Comoros,281946,241310
2021-12-09,Congo (Brazzaville),550142,135954
2021-12-09,Congo (Kinshasa),162994,68345
2021-12-09,Costa Rica,3904671,3278289
2021-12-09,Cote d'Ivoire,3120320,1408460
2021-12-09,Croatia,2217755,2009860
2021-12-09,Cuba,10212248,9343711
2021-12-09,Cyprus,631421,590288
2021-12-09,Czechia,6730567,6461551
2021-12-09,Denmark,4640058,4487651
2021-12-09,Djibouti,82858,26087
2021-12-09,Dominica,28898,26876
2021-12-09,Dominican Republic,6901796,5639648
2021-12-09,Ecuador,13936959,11825366
2021-12-09,Egypt,27979218,16827971
2021-12-09,El Salvador,4448067,4099822
2021-12-09,Equatorial Guinea,247933,198691
2021-12-09,Estonia,832804,798650
2021-12-09,Eswatini,302675,282886
2021-12-09,Ethiopia,8876062,1452584
2021-12-09,Fiji,655857,589377
2021-12-09,Finland,4307917,4060972
2021-12-09,France,52281305,47834363
2021-12-09,Gabon,186639,142082
2021-12-09,Gambia,239974,226037
2021-12-09,Georgia,1243023,1033455
2021-12-09,Germany,60318578,57776243
2021-12-09,Ghana,2651463,842225
2021-12-09,Greece,7201721,6725533
2021-12-09,Grenada,40561,34593
2021-12-09,Guatemala,6208598,4294381
2021-12-09,Guinea,1680365,813477
2021-12-09,Guinea-Bissau,368424,20202
2021-12-09,Guyana,404122,283505
2021-12-09,Haiti,118222,66888
2021-12-09,Honduras,4927085,3891577
2021-12-09,Hungary,6176567,5883873
2021-12-09,Iceland,286650,282199
2021-12-09,India,810142506,498102033
2021-12-09,Indonesia,144446324,101149509
2021-12-09,Iran,58094169,48149791
2021-12-09,Iraq,7880958,5028072
2021-12-09,Ireland,3873349,3810440
2021-12-09,Israel,6397931,5789953
2021-12-09,Italy,47549997,44242786
2021-12-09,Jamaica,690649,531405
2021-12-09,Japan,100036244,97941682
2021-12-09,Jordan,4212531,3806634
2021-12-09,Kazakhstan,8821764,8243463
2021-12-09,Kenya,5248482,3178134
2021-12-09,Kiribati,59492,22675
2021-12-09,Kosovo,868411,769967
2021-12-09,Kuwait,3314143,3179881
2021-12-09,Kyrgyzstan,1154666,931230
2021-12-09,Laos,3744740,3099003
2021-12-09,Latvia,1290452,1224052
2021-12-09,Lebanon,1991658,1732356
2021-12-09,Lesotho,626669,618414
2021-12-09,Liberia,605468,575654
2021-12-09,Libya,1759338,726260
2021-12-09,Liechtenstein,25873,25280
2021-12-09,Lithuania,1887236,1800777
2021-12-09,Luxembourg,453051,429705
2021-12-09,Madagascar,589003,541160
2021-12-09,Malawi,1228790,624598
2021-12-09,Malaysia,25911845,25497778
2021-12-09,Maldives,396146,365332
2021-12-09,Mali,822145,320681
2021-12-09,Malta,436698,433561
2021-12-09,Mauritania,1097581,697886
2021-12-09,Mauritius,916524,914936
2021-12-09,Mexico,79202068,65630611
2021-12-09,Moldova,989897,951124
2021-12-09,Monaco,26672,23308
2021-12-09,Mongolia,2262458,2155257
2021-12-09,Montenegro,278846,262063
2021-12-09,Morocco,24547579,22844707
2021-12-09,Mozambique,6801754,4297826
2021-12-09,Namibia,378182,319080
2021-12-09,Nepal,10431659,8725785
2021-12-09,Netherlands,13274623,12772625
2021-12-09,New Zealand,3943114,3730049
2021-12-09,Nicaragua,4338241,2496997
2021-12-09,Niger,507223,464413
2021-12-09,Nigeria,7350443,3843337
2021-12-09,North Macedonia,828770,794666
2021-12-09,Norway,4257232,3876472
2021-12-09,Oman,3089635,2733021
2021-12-09,Pakistan,83679855,55309570
2021-12-09,Panama,3013250,2440537
2021-12-09,Papua New Guinea,269366,197800
2021-12-09,Paraguay,3395632,2703605
2021-12-09,Peru,23148305,19526781
2021-12-09,Philippines,56110301,39560598
2021-12-09,Poland,21081218,20608833
2021-12-09,Portugal,9053901,9018317
2021-12-09,Qatar,2360308,2218292
2021-12-09,Romania,5478579,7593882
2021-12-09,Russia,68953540,59977765
2021-12-09,Rwanda,6388237,3880262
2021-12-09,Saint Kitts and Nevis,27350,25122
2021-12-09,Saint Lucia,54930,47440
2021-12-09,Saint Vincent and the Grenadines,31993,23908
2021-12-09,Samoa,139865,108864
2021-12-09,San Marino,21768,21580
2021-12-09,Sao Tome and Principe,85687,48928
2021-12-09,Saudi Arabia,24751433,22743817
2021-12-09,Senegal,1328153,930046
2021-12-09,Serbia,3284917,3157418
2021-12-09,Seychelles,81937,77951
2021-12-09,Sierra Leone,747044,385232
2021-12-09,Singapore,4744632,4744632
2021-12-09,Slovakia,2677247,2365781
2021-12-09,Slovenia,1237736,1166883
2021-12-09,Solomon Islands,161521,46525
2021-12-09,Somalia,892093,664422
2021-12-09,South Africa,18157324,15182986
2021-12-09,South Korea,42902912,41600913
2021-12-09,South Sudan,219733,172441
2021-12-09,Spain,38488342,37702839
2021-12-09,Sri Lanka,15949941,13774140
2021-12-09,Sudan,2782463,1234386
2021-12-09,Suriname,259325,223209
2021-12-09,Sweden,7625326,7216570
2021-12-09,Switzerland,5900171,5750253
2021-12-09,Syria,890837,739210
2021-12-09,Taiwan,18391917,14808239
2021-12-09,Tajikistan,3118206,2592830
2021-12-09,Tanzania,1592897,1078102
2021-12-09,Thailand,49223323,42473758
2021-12-09,Timor-Leste,652294,489709
2021-12-09,Togo,1281856,649079
2021-12-09,Trinidad and Tobago,696950,652152
2021-12-09,Tunisia,6241162,5306722
2021-12-09,Turkey,56468112,50821293
2021-12-09,USA,239076485,200501544
2021-12-09,Uganda,6525371,1287799
2021-12-09,Ukraine,14031951,12272917
2021-12-09,United Arab Emirates,9890357,8990334
2021-12-09,United Kingdom,51207496,46674061
2021-12-09,Uruguay,2755099,2663612
2021-12-09,Uzbekistan,18056727,5882086
2021-12-09,Vanuatu,96141,45349
2021-12-09,Venezuela,16415684,9858581
2021-12-09,Vietnam,74550657,53224715
2021-12-09,West Bank and Gaza,2020110,1403992
2021-12-09,Yemen,556652,366587
2021-12-09,Zambia,806611,788134
2021-12-09,Zimbabwe,3924960,2946350
2021-12-10,Afghanistan,4397449,3566192
2021-12-10,Albania,1092316,982658
2021-12-10,Algeria,6875003,5391232
2021-12-10,Andorra,56095,50333
2021-12-10,Angola,7003795,3315757
2021-12-10,Antigua and Barbuda,61921,57888
2021-12-10,Argentina,37264342,30872617
2021-12-10,Armenia,835816,516989
2021-12-10,Australia,20196129,19238301
2021-12-10,Austria,6468504,6167882
2021-12-10,Azerbaijan,5114379,4609478
2021-12-10,Bahamas,154135,143672
2021-12-10,Bahrain,1192110,1164880
2021-12-10,Bangladesh,85525689,41657759
2021-12-10,Barbados,154444,139726
2021-12-10,Belarus,3812391,2865546
2021-12-10,Belgium,8870513,8742760
2021-12-10,Belize,229107,196741
2021-12-10,Benin,1087430,877113
2021-12-10,Bhutan,589482,564611
2021-12-10,Bolivia,5214525,4340273
2021-12-10,Bosnia and Herzegovina,833233,720631
2021-12-10,Botswana,955135,528046
2021-12-10,Brazil,164914808,139320682
2021-12-10,Brunei,404806,372040
2021-12-10,Bulgaria,1904143,1835785
2021-12-10,Burkina Faso,442769,323767
2021-12-10,Burma,16849172,11858598
2021-12-10,Burundi,2259,1472
2021-12-10,Cabo Verde,299770,250238
2021-12-10,Cambodia,14198740,13541484
2021-12-10,Cameroon,793725,613607
2021-12-10,Canada,31053170,29181016
2021-12-10,Central African Republic,375096,334906
2021-12-10,Chad,198522,76504
2021-12-10,Chile,17012321,16315780
2021-12-10,China,1225000000,1162488000
2021-12-10,Colombia,39386770,26041149
2021-12-10,Comoros,282378,244741
2021-12-10,Congo (Brazzaville),550142,135954
2021-12-10,Congo (Kinshasa),186741,76888
2021-12-10,Costa Rica,3904671,3278289
2021-12-10,Cote d'Ivoire,3120320,1408460
2021-12-10,Croatia,2224323,2029476
2021-12-10,Cuba,10217205,9357454
2021-12-10,Cyprus,631421,590288
2021-12-10,Czechia,6737400,6479228
2021-12-10,Denmark,4650331,4491167
2021-12-10,Djibouti,82858,26087
2021-12-10,Dominica,29064,27115
2021-12-10,Dominican Republic,6910029,5650591
2021-12-10,Ecuador,13960603,11898140
